OBJID,NVOTE,N_EL,N_CS,N_CW,N_ACW,N_EDGE,N_DK,N_MG,EL,CS,CW,ACW,EDGE,DK,MG,EL_DEB,CS_DEB,AMATEUR,ES_EXPERT,MG_EXPERT,MG_AMATEUR
587738410326753408,27,0,27,26,0,1,0,0,0.000,1.000,0.963,0.000,0.037,0.000,0.000,0.000,1.000,S,L,0,0
587729155743219767,38,0,38,36,1,1,0,0,0.000,1.000,0.947,0.026,0.026,0.000,0.000,0.000,1.000,S,L,0,0
587729971786481864,61,54,7,1,1,5,0,0,0.885,0.115,0.016,0.016,0.082,0.000,0.000,0.808,0.192,U,M,0,0
588007004160590077,26,5,21,1,10,10,0,0,0.192,0.808,0.038,0.385,0.385,0.000,0.000,0.159,0.841,S,L,0,0
587739707402420304,36,3,30,21,0,9,3,0,0.083,0.833,0.583,0.000,0.250,0.083,0.000,0.054,0.862,S,L,0,0
588017949893722295,37,14,0,0,0,0,1,22,0.378,0.000,0.000,0.000,0.000,0.027,0.595,0.378,0.000,U,N,1,1
587731891115720841,53,6,46,34,2,10,1,0,0.113,0.868,0.642,0.038,0.189,0.019,0.000,0.061,0.919,S,L,0,0
587738950959562899,26,0,26,25,0,1,0,0,0.000,1.000,0.962,0.000,0.038,0.000,0.000,0.000,1.000,S,L,0,0
588017626159120568,25,21,2,0,1,1,1,1,0.840,0.080,0.000,0.040,0.040,0.040,0.040,0.679,0.215,U,M,0,0
587736543092080826,37,1,36,36,0,0,0,0,0.027,0.973,0.973,0.000,0.000,0.000,0.000,0.015,0.985,S,L,0,0
587735343192014975,34,21,9,1,1,7,1,3,0.618,0.265,0.029,0.029,0.206,0.029,0.088,0.442,0.421,U,M,0,0
588009370690322556,40,9,1,0,0,1,1,29,0.225,0.025,0.000,0.000,0.025,0.025,0.725,0.216,0.029,U,N,1,1
588017948827123925,52,46,5,0,2,3,1,0,0.885,0.096,0.000,0.038,0.058,0.019,0.000,0.732,0.244,U,M,0,0
587722984418639965,70,58,7,0,0,7,5,0,0.829,0.100,0.000,0.000,0.100,0.071,0.000,0.733,0.188,U,M,0,0
587729408072614085,25,19,2,1,0,1,2,2,0.760,0.080,0.040,0.000,0.040,0.080,0.080,0.663,0.157,U,M,0,0
587726014544216278,30,27,3,0,0,3,0,0,0.900,0.100,0.000,0.000,0.100,0.000,0.000,0.739,0.261,U,M,0,0
587733079742546100,22,17,4,0,1,3,1,0,0.773,0.182,0.000,0.045,0.136,0.045,0.000,0.743,0.211,U,M,0,0
587727944565063878,54,46,0,0,0,0,3,5,0.852,0.000,0.000,0.000,0.000,0.056,0.093,0.852,0.000,E,M,0,0
587736542019715333,25,2,23,0,22,1,0,0,0.080,0.920,0.000,0.880,0.040,0.000,0.000,0.032,0.968,S,L,0,0
587730773884731608,29,7,22,15,0,7,0,0,0.241,0.759,0.517,0.000,0.241,0.000,0.000,0.118,0.882,S,L,0,0
587727177925066830,26,20,4,1,1,2,2,0,0.769,0.154,0.038,0.038,0.077,0.077,0.000,0.653,0.262,U,M,0,0
587742775095066726,34,0,34,33,1,0,0,0,0.000,1.000,0.971,0.029,0.000,0.000,0.000,0.000,1.000,S,L,0,0
587736751933227204,32,25,6,0,0,6,1,0,0.781,0.188,0.000,0.000,0.188,0.031,0.000,0.332,0.598,U,L,0,0
587727866719306107,35,3,30,1,1,28,1,1,0.086,0.857,0.029,0.029,0.800,0.029,0.029,0.035,0.906,S,M,0,0
587733605864767629,23,0,23,0,22,1,0,0,0.000,1.000,0.000,0.957,0.043,0.000,0.000,0.000,1.000,S,L,0,0
587725589848195337,24,22,2,0,0,2,0,0,0.917,0.083,0.000,0.000,0.083,0.000,0.000,0.814,0.186,U,M,0,0
587728665578570003,67,0,67,1,66,0,0,0,0.000,1.000,0.015,0.985,0.000,0.000,0.000,0.000,1.000,S,L,0,0
588017705082093731,30,0,29,0,29,0,0,1,0.000,0.967,0.000,0.967,0.000,0.000,0.033,0.000,0.967,S,L,0,0
587741533316710517,70,8,61,1,1,59,1,0,0.114,0.871,0.014,0.014,0.843,0.014,0.000,0.017,0.967,S,L,0,0
587731869634723877,33,13,19,0,1,18,1,0,0.394,0.576,0.000,0.030,0.545,0.030,0.000,0.394,0.576,U,M,0,0
587730023329366177,60,1,59,1,54,4,0,0,0.017,0.983,0.017,0.900,0.067,0.000,0.000,0.013,0.987,S,L,0,0
587735665321508891,50,0,50,1,49,0,0,0,0.000,1.000,0.020,0.980,0.000,0.000,0.000,0.000,1.000,S,L,0,0
587727225159090271,55,0,55,0,53,2,0,0,0.000,1.000,0.000,0.964,0.036,0.000,0.000,0.000,1.000,S,L,0,0
588017625076924505,33,24,5,0,1,4,4,0,0.727,0.152,0.000,0.030,0.121,0.121,0.000,0.727,0.152,U,M,0,0
587733412594974927,38,37,0,0,0,0,1,0,0.974,0.000,0.000,0.000,0.000,0.026,0.000,0.974,0.000,E,M,0,0
587722982299992292,29,8,20,0,0,20,1,0,0.276,0.690,0.000,0.000,0.690,0.034,0.000,0.204,0.760,S,M,0,0
587732578300985510,28,0,28,1,27,0,0,0,0.000,1.000,0.036,0.964,0.000,0.000,0.000,0.000,1.000,S,L,0,0
587729752747147785,56,4,27,22,0,5,1,24,0.071,0.482,0.393,0.000,0.089,0.018,0.429,0.028,0.510,U,L,1,0
587729160049721517,31,30,1,0,0,1,0,0,0.968,0.032,0.000,0.000,0.032,0.000,0.000,0.948,0.052,E,M,0,0
587739607550787694,32,1,8,4,1,3,0,23,0.031,0.250,0.125,0.031,0.094,0.000,0.719,0.025,0.254,U,N,1,1
587724650874732589,57,10,46,2,31,13,1,0,0.175,0.807,0.035,0.544,0.228,0.018,0.000,0.081,0.900,S,L,0,0
587739407841951895,39,20,17,3,7,7,2,0,0.513,0.436,0.077,0.179,0.179,0.051,0.000,0.206,0.722,U,L,0,0
587731186735906934,40,0,40,0,40,0,0,0,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,S,L,0,0
588298662504366109,26,0,25,0,24,1,0,1,0.000,0.962,0.000,0.923,0.038,0.000,0.038,0.000,0.962,S,L,0,0
588017949883170996,30,28,2,0,1,1,0,0,0.933,0.067,0.000,0.033,0.033,0.000,0.000,0.845,0.155,U,M,0,0
587731869628170399,51,40,11,2,2,7,0,0,0.784,0.216,0.039,0.039,0.137,0.000,0.000,0.663,0.337,U,M,0,0
587739504476422232,29,15,14,0,7,7,0,0,0.517,0.483,0.000,0.241,0.241,0.000,0.000,0.419,0.581,S,L,0,0
588017977806422121,47,3,44,0,43,1,0,0,0.064,0.936,0.000,0.915,0.021,0.000,0.000,0.039,0.961,S,L,0,0
587724199352926375,31,3,28,28,0,0,0,0,0.097,0.903,0.903,0.000,0.000,0.000,0.000,0.034,0.966,S,L,0,0
587741392112320678,27,5,6,2,1,3,3,13,0.185,0.222,0.074,0.037,0.111,0.111,0.481,0.119,0.256,U,N,1,0
587739608102535327,59,1,58,56,1,1,0,0,0.017,0.983,0.949,0.017,0.017,0.000,0.000,0.017,0.983,S,L,0,0
588298663038484576,26,0,25,2,18,5,1,0,0.000,0.962,0.077,0.692,0.192,0.038,0.000,0.000,0.962,S,L,0,0
587736941987234020,28,21,7,0,1,6,0,0,0.750,0.250,0.000,0.036,0.214,0.000,0.000,0.538,0.462,U,M,0,0
587732134315032699,23,14,9,0,1,8,0,0,0.609,0.391,0.000,0.043,0.348,0.000,0.000,0.465,0.535,U,M,0,0
587725576962113798,29,7,18,0,7,11,3,1,0.241,0.621,0.000,0.241,0.379,0.103,0.034,0.230,0.632,U,L,0,0
587733605332484176,36,5,1,0,1,0,0,30,0.139,0.028,0.000,0.028,0.000,0.000,0.833,0.139,0.028,U,N,1,1
587741721215893624,28,2,23,0,17,6,2,1,0.071,0.821,0.000,0.607,0.214,0.071,0.036,0.035,0.856,S,L,0,0
587736618787602833,30,30,0,0,0,0,0,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,E,M,0,0
587733412059349084,37,32,4,0,1,3,0,1,0.865,0.108,0.000,0.027,0.081,0.000,0.027,0.740,0.229,U,M,0,0
587731513684918445,58,24,31,28,1,2,3,0,0.414,0.534,0.483,0.017,0.034,0.052,0.000,0.320,0.626,S,L,0,0
587726879411077759,35,12,23,1,0,22,0,0,0.343,0.657,0.029,0.000,0.629,0.000,0.000,0.118,0.882,S,M,0,0
587731186746523789,49,11,8,0,0,8,4,26,0.224,0.163,0.000,0.000,0.163,0.082,0.531,0.120,0.201,U,N,1,1
587733440517898614,36,0,36,0,36,0,0,0,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,S,L,0,0
587732050559893544,65,31,31,9,0,22,3,0,0.477,0.477,0.138,0.000,0.338,0.046,0.000,0.318,0.631,U,L,0,0
587741490900631668,38,0,38,0,38,0,0,0,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,S,L,0,0
588007003655373026,28,28,0,0,0,0,0,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,E,M,0,0
587732483292463172,28,2,26,26,0,0,0,0,0.071,0.929,0.929,0.000,0.000,0.000,0.000,0.065,0.935,S,L,0,0
588848900965400859,58,41,15,5,1,9,2,0,0.707,0.259,0.086,0.017,0.155,0.034,0.000,0.584,0.379,U,M,0,0
587729653964079238,30,1,27,0,12,15,0,2,0.033,0.900,0.000,0.400,0.500,0.000,0.067,0.027,0.907,S,L,0,0
588017947735556241,30,27,1,0,0,1,2,0,0.900,0.033,0.000,0.000,0.033,0.067,0.000,0.835,0.090,U,M,0,0
587728309643444397,22,18,3,0,1,2,1,0,0.818,0.136,0.000,0.045,0.091,0.045,0.000,0.724,0.228,U,M,0,0
588017702385418324,25,2,23,1,21,1,0,0,0.080,0.920,0.040,0.840,0.040,0.000,0.000,0.053,0.947,S,L,0,0
588018089470001362,52,30,21,4,0,17,1,0,0.577,0.404,0.077,0.000,0.327,0.019,0.000,0.577,0.404,U,M,0,0
588018091616370797,32,5,20,0,16,4,6,1,0.156,0.625,0.000,0.500,0.125,0.188,0.031,0.126,0.653,U,L,0,0
587727222477619450,26,20,4,0,1,3,1,1,0.769,0.154,0.000,0.038,0.115,0.038,0.038,0.765,0.158,U,M,0,0
587722982272860269,27,13,13,2,5,6,0,1,0.481,0.481,0.074,0.185,0.222,0.000,0.037,0.299,0.659,U,M,0,0
587731521735229817,31,25,5,0,0,5,1,0,0.806,0.161,0.000,0.000,0.161,0.032,0.000,0.759,0.208,U,M,0,0
587725979614707896,24,1,23,22,0,1,0,0,0.042,0.958,0.917,0.000,0.042,0.000,0.000,0.008,0.992,S,L,0,0
588017627232796813,31,4,27,27,0,0,0,0,0.129,0.871,0.871,0.000,0.000,0.000,0.000,0.031,0.969,S,L,0,0
587726877267525983,48,2,43,40,1,2,1,2,0.042,0.896,0.833,0.021,0.042,0.021,0.042,0.013,0.923,S,L,0,0
587742775088513123,41,0,37,0,37,0,0,4,0.000,0.902,0.000,0.902,0.000,0.000,0.098,0.000,0.902,S,L,0,0
587736808303362225,29,23,2,1,1,0,4,0,0.793,0.069,0.034,0.034,0.000,0.138,0.000,0.759,0.100,U,M,0,0
588017991226490945,27,17,8,0,4,4,2,0,0.630,0.296,0.000,0.148,0.148,0.074,0.000,0.586,0.339,U,L,0,0
587726032798417104,40,7,1,0,0,1,4,28,0.175,0.025,0.000,0.000,0.025,0.100,0.700,0.159,0.029,U,N,1,1
587729753279824108,33,29,3,0,1,2,0,1,0.879,0.091,0.000,0.030,0.061,0.000,0.030,0.801,0.167,U,M,0,0
587739827666223267,25,0,25,0,25,0,0,0,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,S,L,0,0
588017571926442155,54,29,3,1,0,2,0,22,0.537,0.056,0.019,0.000,0.037,0.000,0.407,0.502,0.079,U,M,1,0
587739382062186718,30,0,30,29,1,0,0,0,0.000,1.000,0.967,0.033,0.000,0.000,0.000,0.000,1.000,S,L,0,0
587735043613720731,55,0,55,1,54,0,0,0,0.000,1.000,0.018,0.982,0.000,0.000,0.000,0.000,1.000,S,L,0,0
587734950204145807,66,43,20,5,1,14,3,0,0.652,0.303,0.076,0.015,0.212,0.045,0.000,0.504,0.446,U,M,0,0
588007005771858162,26,24,2,0,0,2,0,0,0.923,0.077,0.000,0.000,0.077,0.000,0.000,0.814,0.186,U,M,0,0
588298662511050862,32,2,26,25,0,1,2,2,0.062,0.812,0.781,0.000,0.031,0.062,0.062,0.062,0.812,S,L,0,0
587735242254975051,55,8,47,44,0,3,0,0,0.145,0.855,0.800,0.000,0.055,0.000,0.000,0.121,0.879,S,L,0,0
587730775499997427,27,0,25,0,25,0,0,2,0.000,0.926,0.000,0.926,0.000,0.000,0.074,0.000,0.926,S,L,0,0
588017730842919015,25,1,24,1,23,0,0,0,0.040,0.960,0.040,0.920,0.000,0.000,0.000,0.020,0.980,S,L,0,0
588017564947578985,68,53,10,0,4,6,4,1,0.779,0.147,0.000,0.059,0.088,0.059,0.015,0.691,0.231,U,M,0,0
587722982836863293,52,48,1,1,0,0,3,0,0.923,0.019,0.019,0.000,0.000,0.058,0.000,0.895,0.045,E,M,0,0
587732135919091790,28,12,15,0,10,5,1,0,0.429,0.536,0.000,0.357,0.179,0.036,0.000,0.393,0.571,U,M,0,0
587733081889570865,25,20,2,0,1,1,1,2,0.800,0.080,0.000,0.040,0.040,0.040,0.080,0.713,0.155,U,M,0,0
587732701785620621,28,13,15,11,0,4,0,0,0.464,0.536,0.393,0.000,0.143,0.000,0.000,0.143,0.857,U,L,0,0
587739608633114787,28,1,27,26,0,1,0,0,0.036,0.964,0.929,0.000,0.036,0.000,0.000,0.036,0.964,S,L,0,0
587728678466093256,34,0,33,1,32,0,1,0,0.000,0.971,0.029,0.941,0.000,0.029,0.000,0.000,0.971,S,L,0,0
587731512079220798,61,2,58,8,45,5,0,1,0.033,0.951,0.131,0.738,0.082,0.000,0.016,0.033,0.951,S,L,0,0
588017702929367087,26,10,5,3,0,2,2,9,0.385,0.192,0.115,0.000,0.077,0.077,0.346,0.285,0.256,U,M,0,0
587734948594253999,28,7,20,0,10,10,0,1,0.250,0.714,0.000,0.357,0.357,0.000,0.036,0.113,0.848,S,L,0,0
588848898855076038,30,23,6,0,0,6,1,0,0.767,0.200,0.000,0.000,0.200,0.033,0.000,0.763,0.204,U,M,0,0
587732054315106537,32,26,4,1,2,1,1,1,0.812,0.125,0.031,0.062,0.031,0.031,0.031,0.775,0.161,U,M,0,0
588017605228691621,19,17,2,0,0,2,0,0,0.895,0.105,0.000,0.000,0.105,0.000,0.000,0.796,0.204,U,M,0,0
587732483806789841,30,22,8,3,0,5,0,0,0.733,0.267,0.100,0.000,0.167,0.000,0.000,0.516,0.484,U,M,0,0
588010877684285570,28,1,14,8,3,3,1,12,0.036,0.500,0.286,0.107,0.107,0.036,0.429,0.021,0.511,U,L,1,0
587739406253424934,28,1,27,0,26,1,0,0,0.036,0.964,0.000,0.929,0.036,0.000,0.000,0.028,0.972,S,L,0,0
588017991232848043,66,0,65,65,0,0,1,0,0.000,0.985,0.985,0.000,0.000,0.015,0.000,0.000,0.985,S,L,0,0
587738372745986434,29,14,13,0,3,10,2,0,0.483,0.448,0.000,0.103,0.345,0.069,0.000,0.106,0.785,S,L,0,0
587733410982985834,29,17,0,0,0,0,1,11,0.586,0.000,0.000,0.000,0.000,0.034,0.379,0.586,0.000,U,M,0,0
587731868560982200,33,0,32,0,32,0,0,1,0.000,0.970,0.000,0.970,0.000,0.000,0.030,0.000,0.970,S,L,0,0
588297865263906874,40,0,40,39,1,0,0,0,0.000,1.000,0.975,0.025,0.000,0.000,0.000,0.000,1.000,S,L,0,0
587738946664530083,59,17,6,0,1,5,7,29,0.288,0.102,0.000,0.017,0.085,0.119,0.492,0.270,0.115,U,N,1,0
587729777977786560,64,5,59,52,1,6,0,0,0.078,0.922,0.812,0.016,0.094,0.000,0.000,0.066,0.934,S,L,0,0
588017978884489337,20,0,20,20,0,0,0,0,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,S,L,0,0
587737826216116495,53,5,46,0,41,5,0,2,0.094,0.868,0.000,0.774,0.094,0.000,0.038,0.018,0.941,S,L,0,0
587733604257431767,27,0,17,15,0,2,1,9,0.000,0.630,0.556,0.000,0.074,0.037,0.333,0.000,0.630,U,L,0,0
588016878294859908,63,58,3,0,1,2,0,2,0.921,0.048,0.000,0.016,0.032,0.000,0.032,0.852,0.113,U,M,0,0
588013382184075722,34,8,25,2,13,10,0,1,0.235,0.735,0.059,0.382,0.294,0.000,0.029,0.043,0.921,S,L,0,0
587737809032904977,38,5,33,2,8,23,0,0,0.132,0.868,0.053,0.211,0.605,0.000,0.000,0.019,0.981,S,L,0,0
588017605775982750,32,31,0,0,0,0,1,0,0.969,0.000,0.000,0.000,0.000,0.031,0.000,0.969,0.000,E,M,0,0
587734304875544741,58,56,1,0,0,1,1,0,0.966,0.017,0.000,0.000,0.017,0.017,0.000,0.956,0.027,E,M,0,0
588848899365011498,31,3,28,0,27,1,0,0,0.097,0.903,0.000,0.871,0.032,0.000,0.000,0.052,0.948,S,L,0,0
587735697516724336,32,0,31,30,0,1,1,0,0.000,0.969,0.938,0.000,0.031,0.031,0.000,0.000,0.969,S,L,0,0
587736525374095576,29,0,28,25,2,1,1,0,0.000,0.966,0.862,0.069,0.034,0.034,0.000,0.000,0.966,S,L,0,0
587732702325833959,62,59,1,0,0,1,2,0,0.952,0.016,0.000,0.000,0.016,0.032,0.000,0.951,0.017,E,M,0,0
587732577236418621,50,50,0,0,0,0,0,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,E,M,0,0
587741723362328607,51,4,46,1,34,11,0,1,0.078,0.902,0.020,0.667,0.216,0.000,0.020,0.061,0.920,S,L,0,0
587741531719008303,64,6,50,43,1,6,5,3,0.094,0.781,0.672,0.016,0.094,0.078,0.047,0.040,0.831,S,L,0,0
587732484369809590,32,31,1,0,0,1,0,0,0.969,0.031,0.000,0.000,0.031,0.000,0.000,0.927,0.073,E,M,0,0
587729153598750837,34,32,2,1,0,1,0,0,0.941,0.059,0.029,0.000,0.029,0.000,0.000,0.900,0.100,E,M,0,0
588011217527242900,36,1,35,1,34,0,0,0,0.028,0.972,0.028,0.944,0.000,0.000,0.000,0.008,0.992,S,L,0,0
587741709420658774,36,1,35,35,0,0,0,0,0.028,0.972,0.972,0.000,0.000,0.000,0.000,0.028,0.972,S,L,0,0
587731890039554185,66,56,10,1,1,8,0,0,0.848,0.152,0.015,0.015,0.121,0.000,0.000,0.724,0.276,U,M,0,0
587732771037053081,30,22,3,0,0,3,5,0,0.733,0.100,0.000,0.000,0.100,0.167,0.000,0.618,0.191,U,M,0,0
587737933581648074,41,15,26,1,0,25,0,0,0.366,0.634,0.024,0.000,0.610,0.000,0.000,0.091,0.909,S,L,0,0
588848899909222572,39,0,38,0,37,1,0,1,0.000,0.974,0.000,0.949,0.026,0.000,0.026,0.000,0.974,S,L,0,0
587739828739965082,64,14,50,2,31,17,0,0,0.219,0.781,0.031,0.484,0.266,0.000,0.000,0.065,0.935,S,L,0,0
587725040091070665,32,30,2,0,1,1,0,0,0.938,0.062,0.000,0.031,0.031,0.000,0.000,0.911,0.089,E,M,0,0
587728309100216435,49,42,7,1,1,5,0,0,0.857,0.143,0.020,0.020,0.102,0.000,0.000,0.766,0.234,U,M,0,0
587742864209805473,55,0,53,0,51,2,0,2,0.000,0.964,0.000,0.927,0.036,0.000,0.036,0.000,0.964,S,L,0,0
587733604256973019,29,23,3,1,0,2,3,0,0.793,0.103,0.034,0.000,0.069,0.103,0.000,0.634,0.236,U,M,0,0
588017992836710496,36,7,19,8,1,10,8,2,0.194,0.528,0.222,0.028,0.278,0.222,0.056,0.040,0.636,U,L,0,0
587724648719188103,35,31,2,0,0,2,2,0,0.886,0.057,0.000,0.000,0.057,0.057,0.000,0.761,0.166,U,M,0,0
587729772611567708,35,32,3,0,1,2,0,0,0.914,0.086,0.000,0.029,0.057,0.000,0.000,0.871,0.129,E,M,0,0
587725040635936847,23,19,4,0,1,3,0,0,0.826,0.174,0.000,0.043,0.130,0.000,0.000,0.645,0.355,U,M,0,0
587736584441168101,20,4,3,1,0,2,5,8,0.200,0.150,0.050,0.000,0.100,0.250,0.400,0.155,0.173,U,N,1,0
587727942958645363,66,61,4,1,0,3,1,0,0.924,0.061,0.015,0.000,0.045,0.015,0.000,0.777,0.202,U,M,0,0
588017991229964468,29,0,28,0,28,0,0,1,0.000,0.966,0.000,0.966,0.000,0.000,0.034,0.000,0.966,S,L,0,0
587727944568996001,49,47,2,1,1,0,0,0,0.959,0.041,0.020,0.020,0.000,0.000,0.000,0.901,0.099,E,M,0,0
587735694831124642,34,31,0,0,0,0,3,0,0.912,0.000,0.000,0.000,0.000,0.088,0.000,0.912,0.000,E,M,0,0
587738197184872881,21,5,16,4,1,11,0,0,0.238,0.762,0.190,0.048,0.524,0.000,0.000,0.086,0.914,S,L,0,0
587735343720235340,33,8,25,2,12,11,0,0,0.242,0.758,0.061,0.364,0.333,0.000,0.000,0.139,0.861,S,L,0,0
587731185654628690,26,13,9,0,0,9,4,0,0.500,0.346,0.000,0.000,0.346,0.154,0.000,0.500,0.346,U,M,0,0
587739406264697132,38,9,1,0,0,1,0,28,0.237,0.026,0.000,0.000,0.026,0.000,0.737,0.234,0.028,U,N,1,1
588017566026956993,63,62,1,0,1,0,0,0,0.984,0.016,0.000,0.016,0.000,0.000,0.000,0.968,0.032,E,M,0,0
588017978914111749,35,0,35,0,35,0,0,0,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,S,L,0,0
587735344266346600,27,2,25,0,13,12,0,0,0.074,0.926,0.000,0.481,0.444,0.000,0.000,0.023,0.977,S,L,0,0
588295840713277588,30,1,29,28,0,1,0,0,0.033,0.967,0.933,0.000,0.033,0.000,0.000,0.033,0.967,S,L,0,0
588017948821880931,35,0,35,35,0,0,0,0,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,S,L,0,0
587725552808362188,26,12,10,0,5,5,4,0,0.462,0.385,0.000,0.192,0.192,0.154,0.000,0.239,0.571,U,L,0,0
587730772799324281,31,22,4,0,1,3,4,1,0.710,0.129,0.000,0.032,0.097,0.129,0.032,0.640,0.191,U,M,0,0
587728308560527597,28,0,28,26,0,2,0,0,0.000,1.000,0.929,0.000,0.071,0.000,0.000,0.000,1.000,S,L,0,0
587728931880632483,30,21,8,1,1,6,1,0,0.700,0.267,0.033,0.033,0.200,0.033,0.000,0.688,0.279,U,M,0,0
587729971786875166,27,18,9,3,2,4,0,0,0.667,0.333,0.111,0.074,0.148,0.000,0.000,0.551,0.449,U,M,0,0
587726032786751615,32,26,4,0,0,4,0,2,0.812,0.125,0.000,0.000,0.125,0.000,0.062,0.597,0.315,U,M,0,0
587736781993803827,25,16,8,0,1,7,1,0,0.640,0.320,0.000,0.040,0.280,0.040,0.000,0.425,0.526,U,M,0,0
587725073918787802,35,31,2,0,0,2,1,1,0.886,0.057,0.000,0.000,0.057,0.029,0.029,0.839,0.101,U,M,0,0
587735344802889858,26,4,19,12,2,5,3,0,0.154,0.731,0.462,0.077,0.192,0.115,0.000,0.032,0.839,U,L,0,0
587735695370813589,56,47,7,0,3,4,2,0,0.839,0.125,0.000,0.054,0.071,0.036,0.000,0.759,0.203,U,M,0,0
587733397028536504,35,2,33,30,0,3,0,0,0.057,0.943,0.857,0.000,0.086,0.000,0.000,0.010,0.990,S,L,0,0
588848900997251231,32,1,31,0,30,1,0,0,0.031,0.969,0.000,0.938,0.031,0.000,0.000,0.031,0.969,S,L,0,0
587730815750045749,59,7,48,2,37,9,2,2,0.119,0.814,0.034,0.627,0.153,0.034,0.034,0.040,0.888,S,L,0,0
587736919972315407,31,0,31,0,31,0,0,0,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,S,L,0,0
588848900431544540,31,29,2,0,1,1,0,0,0.935,0.065,0.000,0.032,0.032,0.000,0.000,0.875,0.125,U,M,0,0
587739719221575792,26,0,26,1,25,0,0,0,0.000,1.000,0.038,0.962,0.000,0.000,0.000,0.000,1.000,S,L,0,0
587728931333800073,32,25,7,3,0,4,0,0,0.781,0.219,0.094,0.000,0.125,0.000,0.000,0.584,0.416,U,L,0,0
587735348034601020,36,2,23,18,0,5,3,8,0.056,0.639,0.500,0.000,0.139,0.083,0.222,0.049,0.645,U,L,0,0
587736941986316486,50,12,34,18,1,15,3,1,0.240,0.680,0.360,0.020,0.300,0.060,0.020,0.048,0.856,U,L,0,0
587729777982636136,65,46,14,2,1,11,5,0,0.708,0.215,0.031,0.015,0.169,0.077,0.000,0.623,0.297,U,M,0,0
587739506087231509,46,9,36,1,29,6,0,1,0.196,0.783,0.022,0.630,0.130,0.000,0.022,0.185,0.793,U,L,0,0
587728309640888461,19,1,4,1,1,2,2,12,0.053,0.211,0.053,0.053,0.105,0.105,0.632,0.021,0.221,U,N,1,1
587739407313862731,60,12,41,0,33,8,0,7,0.200,0.683,0.000,0.550,0.133,0.000,0.117,0.054,0.813,S,L,0,0
587734304880525614,64,38,24,0,2,22,2,0,0.594,0.375,0.000,0.031,0.344,0.031,0.000,0.594,0.375,U,M,0,0
587729773683474630,32,2,29,0,28,1,0,1,0.062,0.906,0.000,0.875,0.031,0.000,0.031,0.062,0.906,S,L,0,0
587729653963948206,32,0,32,0,32,0,0,0,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,S,L,0,0
587735343716237860,38,30,6,0,2,4,2,0,0.789,0.158,0.000,0.053,0.105,0.053,0.000,0.742,0.204,U,M,0,0
587728668801827035,46,6,39,38,0,1,0,1,0.130,0.848,0.826,0.000,0.022,0.000,0.022,0.067,0.911,S,L,0,0
587738411407966347,45,1,43,0,42,1,0,1,0.022,0.956,0.000,0.933,0.022,0.000,0.022,0.004,0.974,S,L,0,0
587735349085471559,37,20,14,2,5,7,3,0,0.541,0.378,0.054,0.135,0.189,0.081,0.000,0.454,0.462,U,M,0,0
587737810643124449,62,3,55,51,2,2,0,4,0.048,0.887,0.823,0.032,0.032,0.000,0.065,0.034,0.901,S,L,0,0
587725589845704899,37,2,32,0,28,4,3,0,0.054,0.865,0.000,0.757,0.108,0.081,0.000,0.020,0.897,S,L,0,0
588016878293221603,35,28,4,0,1,3,3,0,0.800,0.114,0.000,0.029,0.086,0.086,0.000,0.611,0.275,U,M,0,0
587731185128177852,36,0,33,1,32,0,0,3,0.000,0.917,0.028,0.889,0.000,0.000,0.083,0.000,0.917,S,L,0,0
587725041165795405,37,20,15,0,0,15,1,1,0.541,0.405,0.000,0.000,0.405,0.027,0.027,0.484,0.462,U,M,0,0
587737825673740580,52,7,8,0,0,8,4,33,0.135,0.154,0.000,0.000,0.154,0.077,0.635,0.076,0.173,U,N,1,1
587736940370657463,30,23,5,0,2,3,2,0,0.767,0.167,0.000,0.067,0.100,0.067,0.000,0.767,0.167,U,M,0,0
587728669882515678,26,21,3,0,0,3,2,0,0.808,0.115,0.000,0.000,0.115,0.077,0.000,0.799,0.124,U,M,0,0
587741816242962501,27,0,27,0,27,0,0,0,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,S,L,0,0
587738953101606952,22,2,20,17,1,2,0,0,0.091,0.909,0.773,0.045,0.091,0.000,0.000,0.091,0.909,S,L,0,0
587739407324479683,31,9,19,11,1,7,1,2,0.290,0.613,0.355,0.032,0.226,0.032,0.065,0.089,0.794,S,L,0,0
587738575141273779,30,0,27,0,27,0,0,3,0.000,0.900,0.000,0.900,0.000,0.000,0.100,0.000,0.900,S,L,0,0
587731870170153175,57,5,52,47,0,5,0,0,0.088,0.912,0.825,0.000,0.088,0.000,0.000,0.050,0.950,S,L,0,0
